"GEOID","king_county","RPL_THEMES_QUARTILE_WA","RPL_THEMES_QUARTILE_KC","PED3_16_20","PFAMINCGE125K16_20","PPROF16_20","AFFLUENCE16_20_armcreate","affluence_quartile_WA","affluence_quartile_KC","perc_burden_gte30_quartile_WA","perc_burden_gte30_quartile_KC","perc_renter_quartile_WA","perc_renter_quartile_KC","perc_lt150poverty_quartile_WA","perc_lt150poverty_quartile_KC","medianincome_quartile_WA","medianincome_quartile_KC","perc_unemployed_quartile_WA","perc_unemployed_quartile_KC","perc_novehicle_quartile_WA","perc_novehicle_quartile_KC"
53011041332,FALSE,1,NA,0.2478472441435,0.2238193005323,0.317713201046,0.263126581907267,3,NA,1,NA,2,NA,2,NA,2,NA,2,NA,1,NA
53011041333,FALSE,2,NA,0.1753130555153,0.2425742596388,0.29214194417,0.2366764197747,3,NA,2,NA,2,NA,3,NA,3,NA,4,NA,1,NA
53011041334,FALSE,2,NA,0.3421052694321,0.3934065997601,0.2593394815922,0.331617116928133,2,NA,1,NA,3,NA,1,NA,3,NA,1,NA,3,NA
53011041335,FALSE,2,NA,0.3687315583229,0.422364205122,0.5277270078659,0.439607590436933,2,NA,2,NA,1,NA,2,NA,2,NA,2,NA,1,NA
53011041336,FALSE,4,NA,0.3221701383591,0.156451612711,0.3722316920757,0.283617814381933,3,NA,4,NA,4,NA,4,NA,3,NA,4,NA,1,NA
53011041337,FALSE,2,NA,0.2418147772551,0.1958495378494,0.5,0.3125547717015,3,NA,3,NA,3,NA,2,NA,3,NA,3,NA,3,NA
53011041400,FALSE,1,NA,0.3960736095905,0.3836601376534,0.4677067101002,0.415813485781367,2,NA,2,NA,2,NA,2,NA,3,NA,1,NA,3,NA
53011041500,FALSE,2,NA,0.3028332591057,0.2457627207041,0.3477966189384,0.298797532916067,3,NA,3,NA,3,NA,2,NA,3,NA,1,NA,3,NA
53011041600,FALSE,4,NA,0.1400094926357,0.0885286778212,0.2347083985806,0.1544155230125,4,NA,4,NA,4,NA,4,NA,4,NA,3,NA,4,NA
53011041700,FALSE,4,NA,0.1751578897238,0.0295857992023,0.2128551453352,0.139199611420433,4,NA,4,NA,4,NA,4,NA,4,NA,3,NA,4,NA
53011041800,FALSE,4,NA,0.1953071057796,0.0909090936184,0.263084769249,0.183100322882333,4,NA,4,NA,3,NA,4,NA,3,NA,1,NA,3,NA
53011041900,FALSE,3,NA,0.4549064040184,0.3203463256359,0.5,0.4250842432181,2,NA,3,NA,3,NA,3,NA,2,NA,3,NA,4,NA
53011042000,FALSE,2,NA,0.388106405735,0.2949308753014,0.516853928566,0.399963736534133,2,NA,2,NA,3,NA,3,NA,2,NA,1,NA,3,NA
53011042100,FALSE,3,NA,0.4167042970657,0.3360995948315,0.5019354820251,0.4182464579741,2,NA,3,NA,3,NA,3,NA,2,NA,3,NA,4,NA
53011042300,FALSE,3,NA,0.4019215404987,0.2840909063816,0.5152625441551,0.4004249970118,2,NA,3,NA,4,NA,4,NA,3,NA,2,NA,4,NA
53011042400,FALSE,4,NA,0.2135556787252,0.4482758641243,0.3865384757519,0.349456672867133,2,NA,4,NA,4,NA,4,NA,4,NA,4,NA,4,NA
53011042500,FALSE,3,NA,0.4396313428879,0.228187918663,0.6395061612129,0.435775140921267,2,NA,4,NA,4,NA,4,NA,3,NA,3,NA,4,NA
53011042601,FALSE,2,NA,0.44939494133,0.327731102705,0.5050348639488,0.427386969327933,2,NA,3,NA,4,NA,1,NA,2,NA,2,NA,3,NA
53011042602,FALSE,3,NA,0.4151704013348,0.0987841933966,0.3598382771015,0.291264290610967,3,NA,3,NA,4,NA,2,NA,3,NA,2,NA,4,NA
53011042700,FALSE,4,NA,0.1976744234562,0.137486577034,0.2251497060061,0.186770235498767,4,NA,4,NA,4,NA,4,NA,4,NA,3,NA,4,NA
53011042800,FALSE,2,NA,0.4484988451004,0.3989501595497,0.5022165775299,0.449888527393333,2,NA,3,NA,2,NA,3,NA,2,NA,1,NA,2,NA
53011042900,FALSE,2,NA,0.4009584784508,0.3619632124901,0.3705293238163,0.377817004919067,2,NA,1,NA,3,NA,3,NA,3,NA,1,NA,2,NA
53011043000,FALSE,4,NA,0.300304889679,0.1645569503307,0.2939150333405,0.252925624450067,3,NA,4,NA,3,NA,4,NA,3,NA,1,NA,2,NA
53011043100,FALSE,2,NA,0.3715368807316,0.4214223027229,0.4173868894577,0.403448690970733,2,NA,1,NA,2,NA,3,NA,3,NA,2,NA,1,NA
53013960200,FALSE,3,NA,0.2528773546219,0.2307692319155,0.3519668877125,0.278537824749967,3,NA,1,NA,2,NA,3,NA,3,NA,1,NA,3,NA
53015000400,FALSE,3,NA,0.2632809877396,0.2006172835827,0.4293715059757,0.297756592432667,3,NA,4,NA,4,NA,4,NA,4,NA,4,NA,4,NA
53015000501,FALSE,3,NA,0.176726013422,0.1802252829075,0.265392780304,0.2074480255445,4,NA,4,NA,3,NA,3,NA,4,NA,4,NA,2,NA
53015000502,FALSE,4,NA,0.0466804988682,0.0194518119097,0.1532047986984,0.0731123698254333,4,NA,4,NA,4,NA,4,NA,4,NA,3,NA,4,NA
53015000601,FALSE,4,NA,0.0820633023977,0.0153846153989,0.2006644457579,0.0993707878515,4,NA,3,NA,4,NA,4,NA,4,NA,4,NA,4,NA
53015000602,FALSE,1,NA,0.2581244111061,0.2540792524815,0.4929681718349,0.335057278474167,2,NA,2,NA,1,NA,1,NA,2,NA,2,NA,1,NA
53015000702,FALSE,3,NA,0.1019786894321,0.1578249335289,0.2485501170158,0.169451246658933,4,NA,3,NA,2,NA,4,NA,3,NA,3,NA,1,NA
53015000703,FALSE,3,NA,0.107566088438,0.1789772808552,0.1846381127834,0.157060494025533,4,NA,3,NA,2,NA,3,NA,4,NA,2,NA,2,NA
53015000705,FALSE,3,NA,0.174440652132,0.0937759354711,0.2708578109741,0.1796914661924,4,NA,4,NA,4,NA,4,NA,4,NA,1,NA,2,NA
53015000706,FALSE,3,NA,0.1971880495548,0.1336244493723,0.3059490025043,0.212253833810467,4,NA,2,NA,3,NA,3,NA,4,NA,2,NA,3,NA
53015000801,FALSE,1,NA,0.1951109170914,0.2424242347479,0.3023411333561,0.246625428398467,3,NA,2,NA,1,NA,1,NA,3,NA,4,NA,1,NA
53015000802,FALSE,2,NA,0.2411924153566,0.3006357848644,0.4088888764381,0.3169056922197,3,NA,1,NA,2,NA,2,NA,3,NA,3,NA,1,NA
53015000901,FALSE,3,NA,0.1340165585279,0.0956439375877,0.2304661870003,0.153375561038633,4,NA,1,NA,2,NA,2,NA,3,NA,4,NA,2,NA
53015000902,FALSE,3,NA,0.2316112071276,0.2134955823421,0.3155216276646,0.253542805711433,3,NA,2,NA,2,NA,3,NA,4,NA,2,NA,2,NA
53015001000,FALSE,4,NA,0.172914147377,0.0290456432849,0.24644549191,0.149468427523967,4,NA,3,NA,4,NA,4,NA,4,NA,4,NA,4,NA
53015001100,FALSE,4,NA,0.0660355612636,0.0500658787787,0.2010562121868,0.1057192174097,4,NA,3,NA,3,NA,4,NA,4,NA,3,NA,3,NA
53015001200,FALSE,3,NA,0.2446774691343,0.2579872310162,0.3552859723568,0.285983557502433,3,NA,2,NA,2,NA,1,NA,3,NA,3,NA,3,NA
53015001300,FALSE,3,NA,0.060435436666,0.0415019765496,0.2095474302769,0.103828281164167,4,NA,3,NA,3,NA,4,NA,4,NA,4,NA,2,NA
53015001501,FALSE,3,NA,0.2480477690697,0.1859296411276,0.3274492621422,0.253808890779833,3,NA,4,NA,1,NA,4,NA,4,NA,4,NA,2,NA
53015001503,FALSE,2,NA,0.2300953418016,0.3639106750488,0.3421052694321,0.3120370954275,3,NA,1,NA,2,NA,1,NA,1,NA,3,NA,1,NA
53015001504,FALSE,4,NA,0.1281588375568,0.1807692348957,0.2919762134552,0.2003014286359,4,NA,3,NA,4,NA,4,NA,4,NA,4,NA,4,NA
53015001601,FALSE,2,NA,0.1459131538868,0.4461805522442,0.3097798228264,0.300624509652467,3,NA,1,NA,2,NA,2,NA,2,NA,1,NA,3,NA
53015001602,FALSE,1,NA,0.3268902897835,0.3616438508034,0.4180655479431,0.368866562843333,2,NA,1,NA,1,NA,1,NA,1,NA,4,NA,2,NA
53015001700,FALSE,1,NA,0.2615951001644,0.3173076808453,0.2931517958641,0.290684858957933,3,NA,1,NA,1,NA,2,NA,3,NA,3,NA,1,NA
53015001800,FALSE,2,NA,0.1540983617306,0.1838235408068,0.1880199611187,0.175313954552033,4,NA,2,NA,1,NA,2,NA,4,NA,3,NA,1,NA
53015001900,FALSE,2,NA,0.1501131504774,0.4174344539642,0.2677702009678,0.2784392684698,3,NA,2,NA,1,NA,2,NA,3,NA,3,NA,1,NA
53015002001,FALSE,2,NA,0.2080924808979,0.1302966028452,0.3339552283287,0.2241147706906,4,NA,1,NA,1,NA,2,NA,4,NA,3,NA,3,NA
53015002003,FALSE,3,NA,0.1234303191304,0.1164556965232,0.2834843993187,0.174456804990767,4,NA,2,NA,2,NA,3,NA,3,NA,2,NA,3,NA
53015002004,FALSE,1,NA,0.280331581831,0.2441077530384,0.2725274860859,0.2656556069851,3,NA,1,NA,1,NA,1,NA,3,NA,4,NA,2,NA
53015002100,FALSE,4,NA,0.0533828139305,0.0541666671634,0.3588235378265,0.155457672973467,4,NA,4,NA,4,NA,4,NA,4,NA,3,NA,4,NA
53015980000,FALSE,3,NA,0.0081081083044,0.1060606092215,0.127659574151,0.0806094305589667,4,NA,4,NA,3,NA,4,NA,4,NA,4,NA,4,NA
53017950101,FALSE,4,NA,0.1412894427776,0.1636597961187,0.2519736886024,0.1856409758329,4,NA,1,NA,4,NA,3,NA,4,NA,1,NA,3,NA
53017950102,FALSE,4,NA,0.1153474897146,0.0633540377021,0.1582537591457,0.112318428854133,4,NA,1,NA,3,NA,4,NA,4,NA,3,NA,2,NA
53017950200,FALSE,3,NA,0.1989958882332,0.2107784450054,0.3381962776184,0.249323536952333,3,NA,1,NA,2,NA,3,NA,3,NA,1,NA,1,NA
53017950300,FALSE,3,NA,0.1809313446283,0.2502401471138,0.332941532135,0.254704341292367,3,NA,1,NA,2,NA,3,NA,3,NA,2,NA,2,NA
53017950400,FALSE,3,NA,0.2826894521713,0.3712389469147,0.3032871186733,0.3190718392531,3,NA,2,NA,2,NA,3,NA,2,NA,3,NA,4,NA
53017950500,FALSE,4,NA,0.1775147914886,0.066371679306,0.2352941185236,0.159726863106067,4,NA,2,NA,4,NA,3,NA,3,NA,2,NA,3,NA
53017950600,FALSE,3,NA,0.2336415350437,0.3121827542782,0.3582089543343,0.301344414552067,3,NA,1,NA,1,NA,2,NA,3,NA,1,NA,1,NA
53017950700,FALSE,4,NA,0.1304171681404,0.063891582191,0.2336842119694,0.142664320766933,4,NA,2,NA,4,NA,4,NA,4,NA,3,NA,2,NA
53017950800,FALSE,4,NA,0.2776136994362,0.2398316860199,0.3725257217884,0.296657035748167,3,NA,2,NA,2,NA,2,NA,3,NA,3,NA,3,NA
53019940000,FALSE,4,NA,0.154443487525,0.1846965700388,0.3722871541977,0.2371424039205,3,NA,1,NA,2,NA,4,NA,4,NA,4,NA,3,NA
53019970100,FALSE,3,NA,0.2480265945196,0.2449494898319,0.5051546096802,0.3327102313439,2,NA,1,NA,2,NA,4,NA,4,NA,1,NA,3,NA
53019970200,FALSE,4,NA,0.204022988677,0.212319791317,0.2854291498661,0.233923976620033,3,NA,2,NA,2,NA,4,NA,4,NA,4,NA,3,NA
53021020101,FALSE,4,NA,0.1150537654757,0.2277227789164,0.3464912176132,0.229755920668433,3,NA,3,NA,3,NA,4,NA,4,NA,3,NA,1,NA
53021020102,FALSE,4,NA,0.0958952605724,0.0312012471259,0.1618081927299,0.0963015668094,4,NA,2,NA,2,NA,4,NA,4,NA,4,NA,3,NA
53021020103,FALSE,3,NA,0.0815950930119,0.1161202192307,0.0240443889052,0.0739199003826,4,NA,1,NA,2,NA,3,NA,3,NA,1,NA,1,NA
53021020201,FALSE,4,NA,0.0291164666414,0.0567010305822,0.0552763827145,0.0470312933127,4,NA,4,NA,4,NA,4,NA,4,NA,4,NA,4,NA
53021020202,FALSE,4,NA,0.0753613188863,0.1296296268702,0.2210414409637,0.1420107955734,4,NA,1,NA,4,NA,4,NA,4,NA,4,NA,4,NA
53021020300,FALSE,4,NA,0.1053604409099,0.0604575164616,0.1209008321166,0.0955729298293667,4,NA,3,NA,3,NA,4,NA,4,NA,4,NA,3,NA
53021020401,FALSE,3,NA,0,0.0860655754805,0.0752089172602,0.0537581642469,4,NA,3,NA,1,NA,4,NA,4,NA,4,NA,1,NA
53021020402,FALSE,4,NA,0.0850785374641,0.0904255285859,0.1532033383846,0.109569134811533,4,NA,4,NA,4,NA,3,NA,4,NA,4,NA,4,NA
53021020403,FALSE,4,NA,0.0909598246217,0.2037037014961,0.2700336575508,0.1882323945562,4,NA,3,NA,3,NA,3,NA,4,NA,3,NA,1,NA
53021020404,FALSE,4,NA,0.0886929482222,0.1525423675776,0.0594965666533,0.1002439608177,4,NA,4,NA,4,NA,4,NA,4,NA,2,NA,4,NA
53021020501,FALSE,2,NA,0.3551864922047,0.3965517282486,0.4609243571758,0.4042208592097,2,NA,1,NA,1,NA,3,NA,2,NA,3,NA,2,NA
53021020503,FALSE,2,NA,0.2422145307064,0.5220049023628,0.4168900847435,0.393703172604233,2,NA,1,NA,1,NA,1,NA,1,NA,2,NA,2,NA
53021020504,FALSE,3,NA,0.2279662936926,0.2891355156898,0.2100403904915,0.2423807332913,3,NA,2,NA,2,NA,3,NA,3,NA,2,NA,2,NA
53021020603,FALSE,3,NA,0.1794538348913,0.178365945816,0.3360389471054,0.231286242604233,3,NA,3,NA,2,NA,4,NA,3,NA,1,NA,2,NA
53021020605,FALSE,2,NA,0.2743622660637,0.2585096657276,0.3923201560974,0.308397362629567,3,NA,1,NA,1,NA,1,NA,2,NA,1,NA,2,NA
53021020606,FALSE,3,NA,0.2499458044767,0.2221652120352,0.3976439833641,0.289918333292,3,NA,2,NA,2,NA,3,NA,2,NA,2,NA,1,NA
53021020607,FALSE,2,NA,0.3994581699371,0.2822631895542,0.5100098252296,0.3972437282403,2,NA,1,NA,1,NA,2,NA,1,NA,2,NA,2,NA
53021020608,FALSE,4,NA,0.2764121294022,0.195266276598,0.417239010334,0.296305805444733,3,NA,1,NA,3,NA,3,NA,3,NA,3,NA,1,NA
53021020700,FALSE,3,NA,0.2152034193277,0.2100313454866,0.3104000091553,0.2452115913232,3,NA,1,NA,3,NA,3,NA,3,NA,4,NA,1,NA
53021020801,FALSE,4,NA,0.0659949630499,0.1352657079697,0.2082563191652,0.136505663394933,4,NA,1,NA,3,NA,4,NA,4,NA,3,NA,1,NA
53021020802,FALSE,4,NA,0.068702287972,0.07659932971,0.2670083940029,0.137436670561633,4,NA,1,NA,3,NA,4,NA,4,NA,4,NA,2,NA
53021980100,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53023970300,FALSE,2,NA,0.2568914890289,0.1093057617545,0.3692614734173,0.2451529080669,3,NA,1,NA,2,NA,2,NA,3,NA,3,NA,2,NA
53025010100,FALSE,4,NA,0.1792727261782,0.1360225081444,0.3444530665874,0.219916100303333,4,NA,1,NA,3,NA,4,NA,4,NA,4,NA,2,NA
53025010200,FALSE,2,NA,0.2223287075758,0.3710462450981,0.3636991083622,0.319024687012033,3,NA,1,NA,1,NA,4,NA,3,NA,1,NA,1,NA
53025010300,FALSE,4,NA,0.168103441596,0.1637372672558,0.2268804013729,0.1862403700749,4,NA,1,NA,2,NA,4,NA,4,NA,4,NA,2,NA
53025010401,FALSE,3,NA,0.1989377140999,0.229843556881,0.2744565308094,0.234412600596767,3,NA,1,NA,2,NA,3,NA,3,NA,4,NA,2,NA
53025010402,FALSE,4,NA,0.2065113335848,0.1063993871212,0.3342631459236,0.215724622209867,4,NA,1,NA,3,NA,4,NA,2,NA,4,NA,2,NA
53025010500,FALSE,4,NA,0.18866994977,0.2855172157288,0.3330893218517,0.269092162450167,3,NA,1,NA,2,NA,1,NA,3,NA,2,NA,2,NA
53025010600,FALSE,4,NA,0.1610633283854,0.1675098389387,0.1845410615206,0.171038076281567,4,NA,1,NA,3,NA,4,NA,4,NA,1,NA,2,NA
53025010700,FALSE,4,NA,0.1761949360371,0.1565534025431,0.233664765954,0.188804368178067,4,NA,2,NA,3,NA,4,NA,4,NA,4,NA,1,NA
53025010800,FALSE,4,NA,0.0911631137133,0.1426940560341,0.184831738472,0.139562969406467,4,NA,4,NA,4,NA,4,NA,4,NA,3,NA,4,NA
53025010901,FALSE,3,NA,0.1872015297413,0.242630392313,0.2582159638405,0.229349295298267,4,NA,1,NA,2,NA,4,NA,4,NA,3,NA,3,NA
53025010903,FALSE,4,NA,0.1342635601759,0.0163432080299,0.3523847162724,0.1676638281594,4,NA,3,NA,3,NA,4,NA,4,NA,4,NA,1,NA
53025010904,FALSE,3,NA,0.1857186704874,0.1373873800039,0.2231707274914,0.182092259327567,4,NA,4,NA,2,NA,3,NA,3,NA,3,NA,4,NA
53025011001,FALSE,3,NA,0.3198871612549,0.2353760302067,0.3460905253887,0.3004512389501,3,NA,1,NA,2,NA,2,NA,3,NA,3,NA,2,NA
53025011002,FALSE,3,NA,0.2035252600908,0.1258969306946,0.4465449750423,0.258655721942567,3,NA,2,NA,3,NA,3,NA,2,NA,1,NA,3,NA
53025011101,FALSE,3,NA,0.2704180181026,0.2413145601749,0.4320794045925,0.31460399429,3,NA,1,NA,2,NA,2,NA,3,NA,2,NA,3,NA
53025011102,FALSE,4,NA,0.101242236793,0.1237410008907,0.3025064766407,0.1758299047748,4,NA,4,NA,4,NA,4,NA,4,NA,3,NA,4,NA
53025011200,FALSE,3,NA,0.2266919016838,0.2452599406242,0.3880329728127,0.286661605040233,3,NA,1,NA,2,NA,3,NA,3,NA,2,NA,1,NA
53025011300,FALSE,4,NA,0.1489661633968,0.1383576989174,0.2698181867599,0.185714016358033,4,NA,1,NA,2,NA,4,NA,4,NA,3,NA,3,NA
53025011401,FALSE,3,NA,0.1472982913256,0.1989966481924,0.3505154550076,0.232270131508533,3,NA,1,NA,3,NA,4,NA,4,NA,1,NA,1,NA
53025011403,FALSE,4,NA,0.0186762772501,0.0116518167779,0.0414078682661,0.0239119874313667,4,NA,2,NA,4,NA,4,NA,4,NA,4,NA,2,NA
53025011404,FALSE,3,NA,0,0,0.03125,0.0104166666666667,4,NA,1,NA,4,NA,4,NA,NA,NA,1,NA,1,NA
53025011405,FALSE,4,NA,0.0966247543693,0.109843082726,0.3053596615791,0.1706091662248,4,NA,1,NA,4,NA,4,NA,4,NA,3,NA,2,NA
53025011406,FALSE,3,NA,0.2493586391211,0.1546391844749,0.3354952931404,0.2464977055788,3,NA,1,NA,3,NA,2,NA,4,NA,1,NA,4,NA
53027000201,FALSE,3,NA,0.1694134324789,0.0400791689754,0.3030031323433,0.170831911265867,4,NA,4,NA,2,NA,3,NA,4,NA,2,NA,3,NA
53027000202,FALSE,2,NA,0.1784197092056,0.16350710392,0.2960944473743,0.212673753499967,4,NA,2,NA,1,NA,3,NA,4,NA,4,NA,3,NA
53027000300,FALSE,2,NA,0.11480114609,0.1263982057571,0.25965487957,0.166951410472367,4,NA,1,NA,1,NA,3,NA,4,NA,2,NA,2,NA
53027000401,FALSE,3,NA,0.169452175498,0.2147024422884,0.3672814667225,0.2504786948363,3,NA,2,NA,2,NA,4,NA,2,NA,2,NA,1,NA
53027000402,FALSE,2,NA,0.2239043861628,0.1482789069414,0.3797216713428,0.250634988149,3,NA,1,NA,2,NA,2,NA,3,NA,1,NA,2,NA
53027000501,FALSE,3,NA,0.1103896126151,0.1741867810488,0.2797494828701,0.188108625511333,4,NA,3,NA,3,NA,4,NA,3,NA,4,NA,1,NA
53027000502,FALSE,3,NA,0.161604359746,0.1454741358757,0.3110328614712,0.206037119030967,4,NA,1,NA,2,NA,4,NA,3,NA,4,NA,3,NA
53027000600,FALSE,3,NA,0.1735039502382,0.1381780952215,0.3512747883797,0.2209856112798,4,NA,3,NA,1,NA,3,NA,3,NA,2,NA,3,NA
53027000700,FALSE,3,NA,0.1166871935129,0.1674565523863,0.2358540445566,0.1733325968186,4,NA,2,NA,2,NA,4,NA,4,NA,4,NA,2,NA
53027000800,FALSE,2,NA,0.2046176046133,0.2550231814384,0.3313252925873,0.263655359546333,3,NA,1,NA,1,NA,2,NA,3,NA,2,NA,2,NA
53027000900,FALSE,4,NA,0.1297187805176,0.1097482219338,0.3244191110134,0.1879620378216,4,NA,3,NA,3,NA,4,NA,4,NA,3,NA,3,NA
53027001000,FALSE,4,NA,0.1234060078859,0.0405063293874,0.2718676030636,0.1452599801123,4,NA,4,NA,4,NA,4,NA,4,NA,3,NA,4,NA
53027001100,FALSE,4,NA,0.3385278582573,0.3232799172401,0.4406976699829,0.3675018151601,2,NA,2,NA,2,NA,3,NA,4,NA,4,NA,4,NA
53027001200,FALSE,4,NA,0.1039102077484,0.0686567127705,0.1479324400425,0.106833120187133,4,NA,3,NA,4,NA,4,NA,4,NA,4,NA,4,NA
53027001300,FALSE,3,NA,0.1552795022726,0.1253263652325,0.2905918061733,0.190399224559467,4,NA,2,NA,2,NA,4,NA,4,NA,4,NA,3,NA
53027001400,FALSE,3,NA,0.2103293389082,0.1414309442043,0.3522427380085,0.234667673707,3,NA,3,NA,3,NA,4,NA,3,NA,3,NA,1,NA
53027001500,FALSE,3,NA,0.1865183264017,0.1251231580973,0.2921219170094,0.201254467169467,4,NA,1,NA,3,NA,4,NA,4,NA,3,NA,4,NA
53027001601,FALSE,3,NA,0.1945701390505,0.1149273440242,0.4940530657768,0.2678501829505,3,NA,1,NA,2,NA,3,NA,4,NA,3,NA,3,NA
53027001602,FALSE,2,NA,0.0674099028111,0.1117647066712,0.258264452219,0.1458130205671,4,NA,2,NA,2,NA,3,NA,4,NA,4,NA,1,NA
53027940000,FALSE,4,NA,0.0645161271095,0.0091743115336,0.3006536066532,0.1247813484321,4,NA,1,NA,2,NA,4,NA,4,NA,4,NA,4,NA
53027990000,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53029970100,FALSE,2,NA,0.2313575595617,0.1238591969013,0.249758914113,0.201658556858667,4,NA,4,NA,2,NA,1,NA,3,NA,1,NA,3,NA
53029970200,FALSE,2,NA,0.125954195857,0,0.0757575780153,0.0672372579574333,4,NA,4,NA,4,NA,4,NA,4,NA,4,NA,3,NA
53029970300,FALSE,2,NA,0.3412826359272,0.2419955283403,0.2369668185711,0.273414994279533,3,NA,2,NA,3,NA,2,NA,3,NA,3,NA,2,NA
53029970401,FALSE,3,NA,0.2356426566839,0.1968503892422,0.2092352062464,0.213909417390833,4,NA,4,NA,2,NA,3,NA,3,NA,3,NA,3,NA
53029970402,FALSE,4,NA,0.1942374557257,0.296875,0.3519793450832,0.281030600269633,3,NA,3,NA,4,NA,3,NA,4,NA,4,NA,3,NA
53029970500,FALSE,2,NA,0.3259521722794,0.3143159151077,0.3488745987415,0.329714228709533,2,NA,3,NA,2,NA,1,NA,3,NA,4,NA,1,NA
53029970601,FALSE,4,NA,0.1380231529474,0.2110286355019,0.239800170064,0.1962839861711,4,NA,4,NA,4,NA,4,NA,4,NA,4,NA,4,NA
53029970602,FALSE,4,NA,0.2458628863096,0.1590296477079,0.3169347345829,0.240609089533467,3,NA,4,NA,3,NA,4,NA,3,NA,2,NA,4,NA
53029970700,FALSE,3,NA,0.2535310685635,0.0726141110063,0.3090909123421,0.211745363970633,4,NA,4,NA,4,NA,2,NA,3,NA,4,NA,3,NA
53029970800,FALSE,2,NA,0.2441558390856,0.241602063179,0.2559867799282,0.2472482273976,3,NA,4,NA,3,NA,3,NA,3,NA,1,NA,1,NA
53029970900,FALSE,2,NA,0.2468021064997,0.0391246676445,0.2460515350103,0.1773261030515,4,NA,4,NA,4,NA,4,NA,4,NA,3,NA,1,NA
53029971000,FALSE,3,NA,0.3426978886127,0.3056398034096,0.3952148854733,0.3478508591652,2,NA,3,NA,2,NA,3,NA,2,NA,4,NA,2,NA
53029971100,FALSE,2,NA,0.3614009022713,0.2574552595615,0.4474637806416,0.3554399808248,2,NA,4,NA,1,NA,3,NA,3,NA,4,NA,1,NA
53029971301,FALSE,1,NA,0.3835475444794,0.3534072935581,0.4486754834652,0.395210107167567,2,NA,1,NA,1,NA,1,NA,2,NA,1,NA,1,NA
53029971302,FALSE,1,NA,0.485424041748,0.4152744412422,0.2896825373173,0.396793673435833,2,NA,1,NA,1,NA,2,NA,4,NA,1,NA,2,NA
53029971400,FALSE,2,NA,0.3807327747345,0.2788768410683,0.3932687938213,0.3509594698747,2,NA,2,NA,1,NA,2,NA,2,NA,3,NA,1,NA
53029971500,FALSE,1,NA,0.3856749236584,0.4066558480263,0.4314565360546,0.407929102579767,2,NA,2,NA,1,NA,1,NA,2,NA,3,NA,1,NA
53029971600,FALSE,2,NA,0.2951388955116,0.2791728377342,0.3871151506901,0.320475627978633,3,NA,2,NA,1,NA,1,NA,3,NA,3,NA,2,NA
53029971700,FALSE,1,NA,0.3605594336987,0.2552155852318,0.336528211832,0.317434410254167,3,NA,1,NA,1,NA,1,NA,3,NA,2,NA,1,NA
53029971800,FALSE,1,NA,0.4178217947483,0.3485785126686,0.3872416913509,0.3845473329226,2,NA,1,NA,2,NA,1,NA,2,NA,1,NA,1,NA
53029971900,FALSE,2,NA,0.4778554737568,0.3410595953465,0.5348139405251,0.451243003209467,2,NA,3,NA,1,NA,2,NA,3,NA,3,NA,3,NA
53029972000,FALSE,2,NA,0.4764654934406,0.3100713789463,0.4832069277763,0.423247933387733,2,NA,3,NA,3,NA,3,NA,2,NA,2,NA,3,NA
53029972100,FALSE,1,NA,0.4764361977577,0.4024024009705,0.5296031236649,0.469480574131033,1,NA,1,NA,1,NA,2,NA,2,NA,2,NA,3,NA
53029992201,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53031950202,FALSE,3,NA,0.2993506491184,0.2588028311729,0.26096996665,0.273041148980433,3,NA,2,NA,1,NA,3,NA,3,NA,4,NA,2,NA
53031950301,FALSE,1,NA,0.3316723704338,0.2498072385788,0.3273504376411,0.302943348884567,3,NA,2,NA,1,NA,2,NA,2,NA,1,NA,2,NA
53031950302,FALSE,2,NA,0.4911317527294,0.3681963682175,0.3857598304749,0.4150293171406,2,NA,3,NA,1,NA,4,NA,3,NA,2,NA,1,NA
53031950400,FALSE,2,NA,0.365899771452,0.1516754925251,0.2160566747189,0.244543979565333,3,NA,3,NA,2,NA,3,NA,4,NA,1,NA,3,NA
53031950501,FALSE,3,NA,0.4442508816719,0.1138907149434,0.398718982935,0.318953526516767,3,NA,3,NA,1,NA,3,NA,4,NA,4,NA,3,NA
53031950502,FALSE,2,NA,0.4757822453976,0.2252124547958,0.4311377108097,0.377377470334367,2,NA,1,NA,1,NA,2,NA,3,NA,3,NA,1,NA
53031950602,FALSE,2,NA,0.4958646595478,0.1838161796331,0.3666219711304,0.3487676034371,2,NA,3,NA,2,NA,3,NA,2,NA,4,NA,2,NA
53031950603,FALSE,4,NA,0.4297586083412,0.1022146493196,0.3395348787308,0.290502712130533,3,NA,4,NA,4,NA,4,NA,4,NA,4,NA,4,NA
53031950604,FALSE,2,NA,0.6620811223984,0.3602865934372,0.4316666722298,0.484678129355133,1,NA,3,NA,2,NA,3,NA,4,NA,4,NA,3,NA
53031950702,FALSE,4,NA,0.1565906852484,0.120833337307,0.4146789014339,0.2307009746631,3,NA,1,NA,2,NA,4,NA,4,NA,3,NA,3,NA
